order_id,customer_id,salesperson_id,order_date,order_status,payment_method,delivery_region,total_items,total_gross,total_discount,total_net,total_cogs,total_profit,first_name,last_name,customer_region,city,gender,age,salesperson_name,order_year,order_month,order_month_name,order_quarter,order_day_of_week,order_hour,is_weekend,is_returned,is_completed,is_high_value,age_group,order_tier,processed_at
42223,31,19,2023-12-15 07:46:00,Returned,Cash,Ashanti,9,1541.19,0.0,1541.19,1036.21,504.98,Kwame,Asare,Volta,Ho,M,44,Yoofi Agyeman,2023,12,December,4,Friday,7,False,True,False,False,36-45,Large,2026-04-08 09:31:11.149366
42314,323,14,2023-09-28 16:57:00,Returned,Credit,Central,2,189.46,9.47,179.99,128.58,51.41,Dela,Ofori,Western,Axim,M,37,Maame Asare,2023,9,September,3,Thursday,16,False,True,False,False,36-45,Small,2026-04-08 09:31:11.149366
42318,236,9,2023-05-19 19:21:00,Returned,Cash,Central,4,1020.6,102.06,918.54,677.48,241.06,Kwame,Agyeman,Western,Tarkwa,M,49,Kojo Frimpong,2023,5,May,2,Friday,19,False,True,False,False,46-55,Medium,2026-04-08 09:31:11.149366
42332,249,3,2024-09-21 07:17:00,Returned,POS Card,Eastern,3,2509.71,250.97,2258.74,1640.91,617.83,Kwame,Asante,Ashanti,Ejisu,M,27,Kofi Boateng,2024,9,September,3,Saturday,7,True,True,False,False,26-35,Large,2026-04-08 09:31:11.149366
42334,324,8,2023-06-30 10:10:00,Returned,POS Card,Central,5,526.25,0.0,526.25,383.35,142.9,Akua,Frimpong,Greater Accra,Tema,F,46,Efua Ansah,2023,6,June,2,Friday,10,False,True,False,False,46-55,Medium,2026-04-08 09:31:11.149366
42346,350,1,2023-02-14 19:28:00,Returned,Mobile Money,Ashanti,4,960.45,0.0,960.45,625.55,334.9,Abla,Ofori,Central,Mankessim,F,40,Kwame Asante,2023,2,February,1,Tuesday,19,False,True,False,False,36-45,Medium,2026-04-08 09:31:11.149366
42356,75,7,2023-01-14 11:46:00,Returned,Bank Transfer,Western,9,1226.57,5.95,1220.62,773.99,446.63,Akua,Tetteh,Volta,Aflao,F,23,Kweku Adjei,2023,1,January,1,Saturday,11,True,True,False,False,18-25,Large,2026-04-08 09:31:11.149366
42360,198,3,2024-02-12 10:26:00,Returned,Cash,Ashanti,12,5103.57,418.28,4685.29,3316.3,1368.99,Ama,Adjei,Volta,Hohoe,F,41,Kofi Boateng,2024,2,February,1,Monday,10,False,True,False,True,36-45,Large,2026-04-08 09:31:11.149366
42387,385,2,2024-12-13 17:55:00,Returned,POS Card,Central,3,1151.16,0.0,1151.16,820.77,330.39,Adjoa,Agyeman,Eastern,Suhum,F,48,Abena Mensah,2024,12,December,4,Friday,17,False,True,False,False,46-55,Large,2026-04-08 09:31:11.149366
42392,296,18,2023-07-20 20:06:00,Returned,Mobile Money,Eastern,2,303.42,29.1,274.32,170.78,103.54,Kwadwo,Ansah,Western,Tarkwa,M,46,Esi Tetteh,2023,7,July,3,Thursday,20,False,True,False,False,46-55,Small,2026-04-08 09:31:11.149366
42402,173,1,2023-06-18 17:30:00,Returned,POS Card,Central,7,457.78,18.53,439.25,320.1,119.15,Fiifi,Bonsu,Ashanti,Obuasi,M,50,Kwame Asante,2023,6,June,2,Sunday,17,True,True,False,False,46-55,Small,2026-04-08 09:31:11.149366
42403,411,14,2024-09-02 17:16:00,Returned,Mobile Money,Northern,11,12597.49,8.78,12588.71,8949.08,3639.63,Adjoa,Dziedzic,Greater Accra,Tema,F,63,Maame Asare,2024,9,September,3,Monday,17,False,True,False,True,55+,Enterprise,2026-04-08 09:31:11.149366
42426,270,6,2024-10-11 21:28:00,Returned,Bank Transfer,Central,5,1427.48,11.91,1415.57,811.74,603.83,Dela,Appiah,Northern,Yendi,M,36,Ama Owusu,2024,10,October,4,Friday,21,False,True,False,False,36-45,Large,2026-04-08 09:31:11.149366
42429,84,12,2023-08-24 07:07:00,Returned,Credit,Northern,3,7442.19,372.11,7070.08,4533.81,2536.27,Abla,Asare,Volta,Aflao,F,38,Araba Quaye,2023,8,August,3,Thursday,7,False,True,False,True,36-45,Enterprise,2026-04-08 09:31:11.149366
42433,145,14,2023-06-17 11:18:00,Returned,Mobile Money,Northern,4,846.41,32.37,814.04,535.67,278.37,Abla,Amoah,Eastern,Koforidua,F,35,Maame Asare,2023,6,June,2,Saturday,11,True,True,False,False,26-35,Medium,2026-04-08 09:31:11.149366
42459,454,8,2023-06-19 20:58:00,Returned,Bank Transfer,Volta,3,765.45,0.0,765.45,508.11,257.34,Esi,Tetteh,Volta,Keta,F,62,Efua Ansah,2023,6,June,2,Monday,20,False,True,False,False,55+,Medium,2026-04-08 09:31:11.149366
42484,145,16,2023-05-25 14:50:00,Returned,Credit,Central,4,66.04,0.0,66.04,39.28,26.76,Abla,Amoah,Eastern,Koforidua,F,35,Akua Bonsu,2023,5,May,2,Thursday,14,False,True,False,False,26-35,Micro,2026-04-08 09:31:11.149366
42493,179,20,2023-03-31 15:47:00,Returned,Cash,Northern,6,1100.29,0.0,1100.29,775.46,324.83,Nana,Turkson,Ashanti,Ejisu,M,33,Abla Dziedzic,2023,3,March,1,Friday,15,False,True,False,False,26-35,Large,2026-04-08 09:31:11.149366
42577,136,8,2024-10-10 15:28:00,Returned,Cash,Volta,7,2413.68,111.8,2301.88,1781.58,520.3,Selorm,Asante,Western,Prestea,M,64,Efua Ansah,2024,10,October,4,Thursday,15,False,True,False,False,55+,Large,2026-04-08 09:31:11.149366
42582,94,3,2023-09-21 07:16:00,Returned,POS Card,Ashanti,5,931.25,46.56,884.69,582.9,301.79,Kojo,Asante,Greater Accra,Achimota,M,58,Kofi Boateng,2023,9,September,3,Thursday,7,False,True,False,False,55+,Medium,2026-04-08 09:31:11.149366
42618,184,19,2024-07-27 17:22:00,Returned,POS Card,Western,11,15135.32,668.82,14466.5,10630.12,3836.38,Adjoa,Sarpong,Greater Accra,Accra,F,42,Yoofi Agyeman,2024,7,July,3,Saturday,17,True,True,False,True,36-45,Enterprise,2026-04-08 09:31:11.149366
42671,401,12,2024-02-17 18:32:00,Returned,POS Card,Volta,4,804.6,40.23,764.37,500.08,264.29,Afia,Dziedzic,Ashanti,Konongo,F,30,Araba Quaye,2024,2,February,1,Saturday,18,True,True,False,False,26-35,Medium,2026-04-08 09:31:11.149366
42675,404,18,2023-04-10 21:53:00,Returned,Credit,Ashanti,2,27.16,0.0,27.16,15.56,11.6,Kwadwo,Acheampong,Greater Accra,Tema,M,20,Esi Tetteh,2023,4,April,2,Monday,21,False,True,False,False,18-25,Micro,2026-04-08 09:31:11.149366
42719,354,9,2023-03-23 17:06:00,Returned,Bank Transfer,Western,1,161.35,0.0,161.35,113.51,47.84,Afua,Asare,Northern,Savelugu,F,49,Kojo Frimpong,2023,3,March,1,Thursday,17,False,True,False,False,46-55,Small,2026-04-08 09:31:11.149366
42755,448,15,2023-11-19 13:21:00,Returned,Mobile Money,Northern,10,2505.67,224.02,2281.65,1438.59,843.06,Adwoa,Ansah,Volta,Keta,F,62,Kwabena Ofori,2023,11,November,4,Sunday,13,True,True,False,False,55+,Large,2026-04-08 09:31:11.149366
42766,359,7,2024-06-19 12:30:00,Returned,Cash,Greater Accra,5,1722.67,253.45,1469.22,1123.4,345.82,Yoofi,Darko,Western,Axim,M,52,Kweku Adjei,2024,6,June,2,Wednesday,12,False,True,False,False,46-55,Large,2026-04-08 09:31:11.149366
42769,147,16,2024-06-05 19:12:00,Returned,Credit,Western,5,298.66,2.72,295.94,208.4,87.54,Esi,Quaye,Greater Accra,Madina,F,47,Akua Bonsu,2024,6,June,2,Wednesday,19,False,True,False,False,46-55,Small,2026-04-08 09:31:11.149366
42795,462,6,2024-11-07 11:12:00,Returned,Cash,Ashanti,6,12508.9,1240.36,11268.54,7633.02,3635.52,Adjoa,Asante,Central,Winneba,F,43,Ama Owusu,2024,11,November,4,Thursday,11,False,True,False,True,36-45,Enterprise,2026-04-08 09:31:11.149366
42798,14,1,2023-08-26 12:01:00,Returned,Credit,Northern,3,108.66,0.0,108.66,66.96,41.7,Afia,Agyeman,Eastern,Akim Oda,F,50,Kwame Asante,2023,8,August,3,Saturday,12,True,True,False,False,46-55,Small,2026-04-08 09:31:11.149366
42812,11,13,2023-01-19 18:38:00,Returned,Credit,Ashanti,1,64.97,3.25,61.72,42.0,19.72,Araba,Frimpong,Northern,Savelugu,F,21,Fiifi Turkson,2023,1,January,1,Thursday,18,False,True,False,False,18-25,Micro,2026-04-08 09:31:11.149366
42829,24,6,2024-09-10 18:03:00,Returned,Mobile Money,Volta,3,558.75,0.0,558.75,349.74,209.01,Kweku,Boateng,Western,Takoradi,M,55,Ama Owusu,2024,9,September,3,Tuesday,18,False,True,False,False,46-55,Medium,2026-04-08 09:31:11.149366
42844,61,11,2024-01-04 18:54:00,Returned,Credit,Ashanti,5,3236.65,0.0,3236.65,1968.25,1268.4,Akosua,Ansah,Northern,Yendi,F,19,Nana Acheampong,2024,1,January,1,Thursday,18,False,True,False,False,18-25,Large,2026-04-08 09:31:11.149366
42869,64,1,2023-04-13 18:44:00,Returned,Mobile Money,Northern,1,532.19,0.0,532.19,396.32,135.87,Efua,Owusu,Volta,Aflao,F,25,Kwame Asante,2023,4,April,2,Thursday,18,False,True,False,False,18-25,Medium,2026-04-08 09:31:11.149366
42876,282,7,2023-03-26 14:55:00,Returned,Bank Transfer,Volta,3,199.08,19.91,179.17,142.02,37.15,Adjoa,Mensah,Northern,Tamale,F,45,Kweku Adjei,2023,3,March,1,Sunday,14,True,True,False,False,36-45,Small,2026-04-08 09:31:11.149366
42882,344,7,2023-02-20 14:02:00,Returned,Cash,Northern,1,117.97,11.8,106.17,76.4,29.77,Edem,Darko,Greater Accra,Kasoa,M,65,Kweku Adjei,2023,2,February,1,Monday,14,False,True,False,False,55+,Small,2026-04-08 09:31:11.149366
42913,293,7,2024-05-21 16:24:00,Returned,Bank Transfer,Northern,10,15057.95,1337.64,13720.31,10587.05,3133.26,Esi,Acheampong,Greater Accra,Kasoa,F,51,Kweku Adjei,2024,5,May,2,Tuesday,16,False,True,False,True,46-55,Enterprise,2026-04-08 09:31:11.149366
42916,110,3,2023-01-27 08:56:00,Returned,POS Card,Ashanti,5,297.65,0.0,297.65,222.15,75.5,Afia,Acheampong,Western,Prestea,F,23,Kofi Boateng,2023,1,January,1,Friday,8,False,True,False,False,18-25,Small,2026-04-08 09:31:11.149366
42980,405,13,2023-03-20 19:21:00,Returned,POS Card,Volta,11,4528.61,0.0,4528.61,2955.1,1573.51,Selorm,Turkson,Eastern,Suhum,M,55,Fiifi Turkson,2023,3,March,1,Monday,19,False,True,False,True,46-55,Large,2026-04-08 09:31:11.149366
42990,20,7,2024-12-08 21:40:00,Returned,POS Card,Western,13,3047.05,9.75,3037.3,1878.09,1159.21,Yoofi,Tetteh,Eastern,Koforidua,M,33,Kweku Adjei,2024,12,December,4,Sunday,21,True,True,False,False,26-35,Large,2026-04-08 09:31:11.149366
42995,465,6,2024-07-24 17:26:00,Returned,Credit,Central,3,518.3,0.0,518.3,287.38,230.92,Esi,Ofori,Northern,Tamale,F,41,Ama Owusu,2024,7,July,3,Wednesday,17,False,True,False,False,36-45,Medium,2026-04-08 09:31:11.149366
43054,488,20,2023-04-25 16:37:00,Returned,POS Card,Northern,8,1095.84,107.36,988.48,679.36,309.12,Adwoa,Amoah,Greater Accra,Madina,F,28,Abla Dziedzic,2023,4,April,2,Tuesday,16,False,True,False,False,26-35,Medium,2026-04-08 09:31:11.149366
43112,172,13,2024-06-17 14:39:00,Returned,POS Card,Northern,6,2822.3,0.0,2822.3,2095.11,727.19,Kojo,Adjei,Volta,Hohoe,M,25,Fiifi Turkson,2024,6,June,2,Monday,14,False,True,False,False,18-25,Large,2026-04-08 09:31:11.149366
43123,92,3,2024-01-12 10:00:00,Returned,Bank Transfer,Ashanti,4,66.04,3.3,62.74,39.28,23.46,Dela,Asare,Volta,Hohoe,M,35,Kofi Boateng,2024,1,January,1,Friday,10,False,True,False,False,26-35,Micro,2026-04-08 09:31:11.149366
43129,262,20,2023-04-27 17:47:00,Returned,Cash,Volta,4,1050.92,0.0,1050.92,667.56,383.36,Afua,Frimpong,Northern,Yendi,F,53,Abla Dziedzic,2023,4,April,2,Thursday,17,False,True,False,False,46-55,Large,2026-04-08 09:31:11.149366
43130,247,4,2024-06-20 07:37:00,Returned,POS Card,Northern,10,2770.55,0.0,2770.55,1586.8,1183.75,Ewurama,Asare,Western,Takoradi,F,41,Akosua Darko,2024,6,June,2,Thursday,7,False,True,False,False,36-45,Large,2026-04-08 09:31:11.149366
43138,167,2,2023-06-26 14:00:00,Returned,Credit,Northern,1,90.5,0.0,90.5,64.28,26.22,Dela,Mensah,Greater Accra,Achimota,M,47,Abena Mensah,2023,6,June,2,Monday,14,False,True,False,False,46-55,Micro,2026-04-08 09:31:11.149366
43143,447,17,2024-03-07 12:20:00,Returned,POS Card,Volta,5,380.21,9.2,371.01,232.62,138.39,Akua,Ofori,Western,Tarkwa,F,46,Kwadwo Appiah,2024,3,March,1,Thursday,12,False,True,False,False,46-55,Small,2026-04-08 09:31:11.149366
43156,168,6,2023-11-17 11:51:00,Returned,Mobile Money,Northern,1,70.58,10.59,59.99,44.25,15.74,Ama,Quaye,Western,Axim,F,21,Ama Owusu,2023,11,November,4,Friday,11,False,True,False,False,18-25,Micro,2026-04-08 09:31:11.149366
43184,351,19,2024-10-10 07:56:00,Returned,Credit,Volta,7,614.81,0.0,614.81,409.95,204.86,Abla,Owusu,Volta,Keta,F,61,Yoofi Agyeman,2024,10,October,4,Thursday,7,False,True,False,False,55+,Medium,2026-04-08 09:31:11.149366
43212,12,18,2024-05-11 08:17:00,Returned,POS Card,Volta,4,1345.24,67.26,1277.98,843.64,434.34,Sena,Asante,Volta,Keta,M,31,Esi Tetteh,2024,5,May,2,Saturday,8,True,True,False,False,26-35,Large,2026-04-08 09:31:11.149366
43218,354,5,2024-04-21 17:32:00,Returned,POS Card,Greater Accra,3,266.73,13.34,253.39,192.72,60.67,Afua,Asare,Northern,Savelugu,F,49,Yaw Amoah,2024,4,April,2,Sunday,17,True,True,False,False,46-55,Small,2026-04-08 09:31:11.149366
43221,423,6,2023-07-15 16:51:00,Returned,Cash,Eastern,1,161.35,0.0,161.35,113.51,47.84,Abla,Ansah,Greater Accra,Kasoa,F,40,Ama Owusu,2023,7,July,3,Saturday,16,True,True,False,False,36-45,Small,2026-04-08 09:31:11.149366
43226,220,3,2024-09-05 12:06:00,Returned,Cash,Central,3,323.32,20.69,302.63,204.82,97.81,Akua,Turkson,Volta,Hohoe,F,20,Kofi Boateng,2024,9,September,3,Thursday,12,False,True,False,False,18-25,Small,2026-04-08 09:31:11.149366
43278,342,17,2023-06-22 10:03:00,Returned,Bank Transfer,Volta,4,1428.0,71.4,1356.6,1001.96,354.64,Kwabena,Sarpong,Western,Prestea,M,40,Kwadwo Appiah,2023,6,June,2,Thursday,10,False,True,False,False,36-45,Large,2026-04-08 09:31:11.149366
43280,216,2,2024-02-07 20:15:00,Returned,Credit,Greater Accra,5,4182.85,0.0,4182.85,2734.85,1448.0,Afia,Acheampong,Western,Axim,F,23,Abena Mensah,2024,2,February,1,Wednesday,20,False,True,False,True,18-25,Large,2026-04-08 09:31:11.149366
43286,72,18,2023-03-25 11:07:00,Returned,Cash,Ashanti,12,4071.78,0.0,4071.78,2696.45,1375.33,Kojo,Bonsu,Eastern,Koforidua,M,64,Esi Tetteh,2023,3,March,1,Saturday,11,True,True,False,True,55+,Large,2026-04-08 09:31:11.149366
43307,232,7,2024-05-24 21:57:00,Returned,Bank Transfer,Ashanti,2,214.2,0.0,214.2,135.64,78.56,Esi,Asante,Volta,Ho,F,28,Kweku Adjei,2024,5,May,2,Friday,21,False,True,False,False,26-35,Small,2026-04-08 09:31:11.149366
43331,444,16,2023-06-15 17:16:00,Returned,Cash,Central,1,13.58,0.0,13.58,7.78,5.8,Kwabena,Mensah,Eastern,Koforidua,M,30,Akua Bonsu,2023,6,June,2,Thursday,17,False,True,False,False,26-35,Micro,2026-04-08 09:31:11.149366
43343,292,1,2024-04-18 08:29:00,Returned,Credit,Volta,9,2297.52,18.95,2278.57,1625.11,653.46,Kwadwo,Sarpong,Western,Takoradi,M,58,Kwame Asante,2024,4,April,2,Thursday,8,False,True,False,False,55+,Large,2026-04-08 09:31:11.149366
43345,360,2,2023-03-16 11:05:00,Returned,Credit,Northern,16,4288.24,285.72,4002.52,3008.08,994.44,Kwadwo,Darko,Northern,Savelugu,M,46,Abena Mensah,2023,3,March,1,Thursday,11,False,True,False,True,46-55,Large,2026-04-08 09:31:11.149366
43416,109,15,2023-05-19 21:49:00,Returned,Bank Transfer,Eastern,7,405.77,35.8,369.97,271.57,98.4,Akua,Bonsu,Western,Axim,F,39,Kwabena Ofori,2023,5,May,2,Friday,21,False,True,False,False,36-45,Small,2026-04-08 09:31:11.149366
43428,75,11,2023-03-04 13:54:00,Returned,Credit,Northern,8,14345.64,1240.36,13105.28,8737.3,4367.98,Akua,Tetteh,Volta,Aflao,F,23,Nana Acheampong,2023,3,March,1,Saturday,13,True,True,False,True,18-25,Enterprise,2026-04-08 09:31:11.149366
43448,356,3,2023-11-08 10:59:00,Returned,Mobile Money,Ashanti,5,1785.0,89.25,1695.75,1252.45,443.3,Ama,Adjei,Volta,Aflao,F,44,Kofi Boateng,2023,11,November,4,Wednesday,10,False,True,False,False,36-45,Large,2026-04-08 09:31:11.149366
43486,158,20,2024-03-11 18:51:00,Returned,Credit,Greater Accra,5,981.67,6.5,975.17,624.3,350.87,Sena,Asare,Northern,Tamale,M,44,Abla Dziedzic,2024,3,March,1,Monday,18,False,True,False,False,36-45,Medium,2026-04-08 09:31:11.149366
43505,314,15,2024-01-10 19:12:00,Returned,POS Card,Central,5,496.89,5.9,490.99,333.56,157.43,Esi,Acheampong,Greater Accra,Accra,F,49,Kwabena Ofori,2024,1,January,1,Wednesday,19,False,True,False,False,46-55,Small,2026-04-08 09:31:11.149366
43507,46,9,2023-04-17 12:20:00,Returned,Cash,Western,7,1279.42,18.46,1260.96,722.41,538.55,Nana,Asante,Volta,Keta,M,45,Kojo Frimpong,2023,4,April,2,Monday,12,False,True,False,False,36-45,Large,2026-04-08 09:31:11.149366
43520,357,4,2024-05-14 19:24:00,Returned,Credit,Central,11,13449.75,0.0,13449.75,8229.8,5219.95,Araba,Appiah,Eastern,Nkawkaw,F,32,Akosua Darko,2024,5,May,2,Tuesday,19,False,True,False,True,26-35,Enterprise,2026-04-08 09:31:11.149366
43523,356,6,2024-05-01 17:53:00,Returned,Bank Transfer,Greater Accra,11,810.77,46.75,764.02,561.29,202.73,Ama,Adjei,Volta,Aflao,F,44,Ama Owusu,2024,5,May,2,Wednesday,17,False,True,False,False,36-45,Medium,2026-04-08 09:31:11.149366
43536,388,11,2023-08-31 08:54:00,Returned,Cash,Eastern,2,119.06,0.0,119.06,88.86,30.2,Akosua,Asare,Central,Winneba,F,23,Nana Acheampong,2023,8,August,3,Thursday,8,False,True,False,False,18-25,Small,2026-04-08 09:31:11.149366
43538,348,8,2024-02-23 17:22:00,Returned,POS Card,Eastern,2,210.5,31.58,178.92,153.34,25.58,Kweku,Frimpong,Volta,Ho,M,41,Efua Ansah,2024,2,February,1,Friday,17,False,True,False,False,36-45,Small,2026-04-08 09:31:11.149366
43550,219,7,2023-09-23 12:33:00,Returned,Cash,Volta,1,66.36,9.95,56.41,47.34,9.07,Abena,Quaye,Central,Mankessim,F,22,Kweku Adjei,2023,9,September,3,Saturday,12,True,True,False,False,18-25,Micro,2026-04-08 09:31:11.149366
43610,475,17,2023-07-21 07:24:00,Returned,Bank Transfer,Greater Accra,6,1859.19,92.96,1766.23,1252.14,514.09,Afua,Amoah,Northern,Tamale,F,34,Kwadwo Appiah,2023,7,July,3,Friday,7,False,True,False,False,26-35,Large,2026-04-08 09:31:11.149366
43612,262,14,2024-07-14 10:53:00,Returned,Cash,Ashanti,4,441.76,0.0,441.76,284.55,157.21,Afua,Frimpong,Northern,Yendi,F,53,Maame Asare,2024,7,July,3,Sunday,10,True,True,False,False,46-55,Small,2026-04-08 09:31:11.149366
43622,224,5,2024-10-28 11:16:00,Returned,POS Card,Western,4,543.58,51.38,492.2,384.96,107.24,Fiifi,Turkson,Eastern,Koforidua,M,31,Yaw Amoah,2024,10,October,4,Monday,11,False,True,False,False,26-35,Small,2026-04-08 09:31:11.149366
43639,7,12,2023-01-29 09:12:00,Returned,Mobile Money,Northern,1,255.15,0.0,255.15,169.37,85.78,Selorm,Ofori,Greater Accra,Achimota,M,54,Araba Quaye,2023,1,January,1,Sunday,9,True,True,False,False,46-55,Small,2026-04-08 09:31:11.149366
43665,68,18,2024-02-26 21:21:00,Returned,Cash,Western,4,54.32,5.43,48.89,31.12,17.77,Efua,Frimpong,Western,Axim,F,27,Esi Tetteh,2024,2,February,1,Monday,21,False,True,False,False,26-35,Micro,2026-04-08 09:31:11.149366
43669,254,15,2023-02-11 12:05:00,Returned,Mobile Money,Central,3,266.73,13.34,253.39,192.72,60.67,Ama,Ansah,Greater Accra,Achimota,F,19,Kwabena Ofori,2023,2,February,1,Saturday,12,True,True,False,False,18-25,Small,2026-04-08 09:31:11.149366
43677,245,7,2023-02-03 15:03:00,Returned,Mobile Money,Eastern,1,61.35,0.0,61.35,35.44,25.91,Ama,Frimpong,Northern,Yendi,F,43,Kweku Adjei,2023,2,February,1,Friday,15,False,True,False,False,36-45,Micro,2026-04-08 09:31:11.149366
43700,149,9,2023-09-23 21:34:00,Returned,Mobile Money,Central,5,277.81,13.89,263.92,197.39,66.53,Yaw,Agyeman,Ashanti,Kumasi,M,32,Kojo Frimpong,2023,9,September,3,Saturday,21,True,True,False,False,26-35,Small,2026-04-08 09:31:11.149366
43721,182,7,2024-12-16 17:17:00,Returned,POS Card,Ashanti,14,1786.16,103.83,1682.33,1166.04,516.29,Ama,Appiah,Greater Accra,Madina,F,35,Kweku Adjei,2024,12,December,4,Monday,17,False,True,False,False,26-35,Large,2026-04-08 09:31:11.149366
43727,328,10,2023-08-27 18:31:00,Returned,Credit,Western,5,67.9,0.0,67.9,38.9,29.0,Kwadwo,Frimpong,Eastern,Suhum,M,34,Adwoa Sarpong,2023,8,August,3,Sunday,18,True,True,False,False,26-35,Micro,2026-04-08 09:31:11.149366
43732,186,1,2024-12-21 18:21:00,Returned,Bank Transfer,Volta,4,1476.64,0.0,1476.64,840.28,636.36,Esi,Amoah,Greater Accra,Madina,F,50,Kwame Asante,2024,12,December,4,Saturday,18,True,True,False,False,46-55,Large,2026-04-08 09:31:11.149366
43745,359,3,2024-04-21 15:04:00,Returned,Mobile Money,Western,2,567.82,85.17,482.65,360.2,122.45,Yoofi,Darko,Western,Axim,M,52,Kofi Boateng,2024,4,April,2,Sunday,15,True,True,False,False,46-55,Small,2026-04-08 09:31:11.149366
43755,322,8,2024-11-09 19:15:00,Returned,POS Card,Greater Accra,5,444.55,0.0,444.55,321.2,123.35,Ewurama,Ansah,Northern,Tamale,F,42,Efua Ansah,2024,11,November,4,Saturday,19,True,True,False,False,36-45,Small,2026-04-08 09:31:11.149366
43758,199,2,2024-09-29 16:18:00,Returned,Cash,Northern,4,421.0,42.1,378.9,306.68,72.22,Dela,Turkson,Volta,Ho,M,35,Abena Mensah,2024,9,September,3,Sunday,16,True,True,False,False,26-35,Small,2026-04-08 09:31:11.149366
43821,496,1,2024-02-28 16:00:00,Returned,Cash,Central,18,13357.15,1291.52,12065.63,8196.03,3869.6,Kwadwo,Darko,Central,Cape Coast,M,49,Kwame Asante,2024,2,February,1,Wednesday,16,False,True,False,True,46-55,Enterprise,2026-04-08 09:31:11.149366
43874,15,14,2023-07-27 10:35:00,Returned,Cash,Western,8,939.08,111.36,827.72,592.81,234.91,Akosua,Asante,Volta,Ho,F,61,Maame Asare,2023,7,July,3,Thursday,10,False,True,False,False,55+,Medium,2026-04-08 09:31:11.149366
43885,471,13,2024-02-12 09:18:00,Returned,Cash,Western,2,122.7,18.4,104.3,70.88,33.42,Adjoa,Quaye,Eastern,Suhum,F,61,Fiifi Turkson,2024,2,February,1,Monday,9,False,True,False,False,55+,Small,2026-04-08 09:31:11.149366
43939,296,14,2024-10-09 15:38:00,Returned,Cash,Ashanti,5,1845.8,0.0,1845.8,1050.35,795.45,Kwadwo,Ansah,Western,Tarkwa,M,46,Maame Asare,2024,10,October,4,Wednesday,15,False,True,False,False,46-55,Large,2026-04-08 09:31:11.149366
43972,265,14,2024-05-28 18:00:00,Returned,Credit,Greater Accra,1,255.15,25.52,229.63,169.37,60.26,Kwadwo,Acheampong,Eastern,Nkawkaw,M,59,Maame Asare,2024,5,May,2,Tuesday,18,False,True,False,False,55+,Small,2026-04-08 09:31:11.149366
43984,33,13,2024-12-14 15:30:00,Returned,Mobile Money,Eastern,4,3346.28,167.31,3178.97,2187.88,991.09,Adwoa,Appiah,Western,Prestea,F,27,Fiifi Turkson,2024,12,December,4,Saturday,15,True,True,False,False,26-35,Large,2026-04-08 09:31:11.149366
43987,482,4,2023-09-20 13:01:00,Returned,Bank Transfer,Greater Accra,3,349.23,0.0,349.23,210.81,138.42,Esi,Sarpong,Eastern,Koforidua,F,39,Akosua Darko,2023,9,September,3,Wednesday,13,False,True,False,False,36-45,Small,2026-04-08 09:31:11.149366
43988,91,12,2023-02-04 08:06:00,Returned,Credit,Western,4,3834.92,312.8,3522.12,2343.0,1179.12,Adwoa,Sarpong,Western,Tarkwa,F,38,Araba Quaye,2023,2,February,1,Saturday,8,True,True,False,False,36-45,Large,2026-04-08 09:31:11.149366
44030,14,9,2024-05-10 14:01:00,Returned,Credit,Ashanti,5,117.6,0.0,117.6,76.4,41.2,Afia,Agyeman,Eastern,Akim Oda,F,50,Kojo Frimpong,2024,5,May,2,Friday,14,False,True,False,False,46-55,Small,2026-04-08 09:31:11.149366
44032,96,19,2024-01-04 07:28:00,Returned,Bank Transfer,Eastern,3,1941.99,97.1,1844.89,1180.95,663.94,Kwame,Frimpong,Volta,Aflao,M,49,Yoofi Agyeman,2024,1,January,1,Thursday,7,False,True,False,False,46-55,Large,2026-04-08 09:31:11.149366
44068,408,16,2023-05-28 11:09:00,Returned,Mobile Money,Greater Accra,3,8025.84,401.29,7624.55,5719.5,1905.05,Adwoa,Ansah,Greater Accra,Tema,F,27,Akua Bonsu,2023,5,May,2,Sunday,11,True,True,False,True,26-35,Enterprise,2026-04-08 09:31:11.149366
